Time,CD,CL
3.52274966,1.4924466055991878,-0.04225647239510269
3.52374966,1.4931623091277912,-0.04239963078461536
3.52474966,1.4937094832674096,-0.0426708759783405
3.52574966,1.4941357988733532,-0.04303139118905314
3.52674966,1.4948241891605365,-0.043172377443222026
3.52774966,1.4953407688640485,-0.04358038297462929
3.52874966,1.495927827482928,-0.04377306244668013
3.52974966,1.49647182917321,-0.04401631577416974
3.53074966,1.497065050665685,-0.04429518454566035
3.53174966,1.4977432241225952,-0.04440813882925342
3.53274966,1.4983606007404624,-0.044508154817237404
3.53374966,1.4991688373189176,-0.044523906768927334
3.53474966,1.4996513227859665,-0.04499254173989887
3.53574966,1.500367389379431,-0.0450935000372994
3.53674966,1.5009446828557347,-0.0454235023904592
3.53774966,1.5014833529891214,-0.0456069640462361
3.53874966,1.5021544749331999,-0.04574318972800851
3.53974966,1.5028294349929858,-0.04588434492862758
3.54074966,1.503523797245905,-0.04596680081196945
3.54174966,1.5042497567517705,-0.046023212298908565
3.54274966,1.5049026041958928,-0.04621830748460341
3.54374966,1.5055018599378611,-0.046449707338672305
3.54474966,1.5062428212855237,-0.046529550800934405
3.54574966,1.5069415454139121,-0.04672128698393586
3.54674966,1.5075946517185352,-0.046821035842003846
3.54774966,1.5083169754786536,-0.04691704322019925
3.54874966,1.508978081073385,-0.0470394223970189
3.54974966,1.5097118930536668,-0.047173427724638645
3.55074966,1.5105603091710176,-0.04713097688890038
3.55174966,1.5110028642065703,-0.04754907094287711
3.55274966,1.5118216615424929,-0.0473998116247119
3.55374966,1.5125731853116127,-0.047534948879413765
3.55474966,1.513170177350397,-0.0477879264025376
3.55574966,1.5139015123074646,-0.047843684213976445
3.55674966,1.5146417902347769,-0.04792872246551254
3.55774966,1.5153573995603395,-0.04793143783126055
3.55874966,1.516028174653432,-0.04811728312543115
3.55974966,1.5168121754925572,-0.048213394417746136
3.56074966,1.517467248995991,-0.04840155194331205
3.56174966,1.518141484755375,-0.04841771138955189
3.56274966,1.51887440626621,-0.04849139044342168
3.56374966,1.5196874492327108,-0.04865755833652703
3.56474966,1.5205217711104793,-0.048529505762021814
3.56574966,1.5214439496565069,-0.04831830050605971
3.56674966,1.5220312662294722,-0.04863283575648707
3.56774966,1.5226867052750352,-0.048740146989087366
3.56874966,1.523424148600448,-0.048645855422806736
3.56974966,1.5241696764395252,-0.048620975135873205
3.57074966,1.525001799205349,-0.04852688073113951
3.57174966,1.525654568979378,-0.0487959053204005
3.57274966,1.5265261469569573,-0.04872124025719206
3.57374966,1.5271934994545466,-0.048816925869695424
3.57474966,1.5280074078998969,-0.04877642603916927
3.57574966,1.5288654219970195,-0.04867117056578331
3.57674966,1.5295510942239856,-0.04889121017565032
3.57774966,1.5303874306725838,-0.04889222155308102
3.57874966,1.5312115590716417,-0.04886774838770341
3.57974966,1.5321120972926074,-0.0487062866594712
3.58074966,1.532790327795316,-0.04880636614907995
3.58174966,1.533518799439306,-0.04888383682114649
3.58274966,1.5345669963284378,-0.04853760515489278
3.58374966,1.5351008785318565,-0.048847046304730295
3.58474966,1.5359322248654637,-0.048837899703832975
3.58574966,1.53669776674284,-0.048840304081900036
3.58674966,1.5377457055339474,-0.048409872522063246
3.58774966,1.538307458326723,-0.04867133312106396
3.58874966,1.539178779319912,-0.04850079112737767
3.58974966,1.5398676582203061,-0.048666480292370244
3.59074966,1.540789331046647,-0.04856404968707721
3.59174966,1.5414221930598164,-0.04878028219022783
3.59274966,1.542202584518566,-0.048755514188923016
3.59374966,1.5430464929407437,-0.048702392877196306
3.59474966,1.5438421656360686,-0.04865871196441718
3.59574966,1.5445224080077398,-0.04873687705280383
3.59674966,1.5453829656422182,-0.04857472658827703
3.59774966,1.5462868910710499,-0.04843122781109124
3.59874966,1.5470616349199913,-0.04844324880748876
3.59974966,1.5478209013838657,-0.04847483898602676
3.60074966,1.5485024556627351,-0.04860794544082809
3.60174966,1.5495151038835047,-0.048414409878948524
3.60274966,1.5501899794732987,-0.048634331961529484
3.60374966,1.5508554874100047,-0.04871337022616715
3.60474966,1.5516657002901957,-0.0487114934291561
3.60574966,1.5524673944716676,-0.04871029282167055
3.60674966,1.5531905911103545,-0.048655898102231546
3.60774966,1.5540565373025181,-0.04858319696399828
3.60874966,1.5548206426320987,-0.04869246254329315
3.60974966,1.5555766494854735,-0.04871054498432267
3.61074966,1.5563220915938651,-0.048715699380215007
3.61174966,1.5570802357473517,-0.04875697507000879
3.61274966,1.55785200407887,-0.04871311640264456
3.61374966,1.558764751144383,-0.048553358458362825
3.61474966,1.5592762078668312,-0.04892826653784931
3.61574966,1.560051588682106,-0.04896637559469592
3.61674966,1.560822937677473,-0.048950236171593275
3.61774966,1.5619443916347744,-0.04846712422571439
3.61874966,1.5624354754354273,-0.04897832567767259
3.61974966,1.563008241266504,-0.04919304672629817
3.62074966,1.5639654642282277,-0.04896649518405493
3.62174966,1.564573825850578,-0.04922997424648085
3.62274966,1.5651954802455788,-0.04936982203775038
3.62374966,1.5659402881046558,-0.04946949411988571
3.62474966,1.5667377643542526,-0.04959169189136918
3.62574966,1.5673548326455746,-0.049771543296268636
3.62674966,1.5680899856675834,-0.0498135355511844
3.62774966,1.5688222385922663,-0.04986115665881166
3.62874966,1.5696466116366103,-0.04994189780276684
3.62974966,1.5702360474375268,-0.050234497245994214
3.63074966,1.5710161535162148,-0.05016148765777602
3.63174966,1.5717275143395466,-0.05016911524221882
3.63274966,1.5721227649741265,-0.05067787763346233
3.63374966,1.5729505182682384,-0.05057914264012007
3.63474966,1.5733827105085374,-0.05101402971652458
3.63574966,1.5742509229306185,-0.05088644811907644
3.63674966,1.5747764767540522,-0.05121851014704074
3.63774966,1.5753405526955389,-0.051503283450029504
3.63874966,1.576039219949697,-0.051646728566883134
3.63974966,1.576736476875264,-0.051799426372234635
3.64074966,1.577338652749282,-0.052035920866005586
3.64174966,1.577903173614664,-0.05224581889916417
3.64274966,1.5786420781856896,-0.05236785878545671
3.64374966,1.5791462298110877,-0.05256245901522457
3.64474966,1.579926250989303,-0.052457185803144735
3.64574966,1.5802513616548812,-0.05307155877707883
3.64674966,1.5809808865354074,-0.05310346603927623
3.64774966,1.5814883354263185,-0.05335715134687817
3.64874966,1.5821197625258245,-0.05374072967516993
3.64974966,1.5826459199065601,-0.054082452061582784
3.65074966,1.5831778355849635,-0.05419055333814022
3.65174966,1.5838370368626795,-0.054227207018793196
3.65274966,1.584453232186752,-0.054484999515598015
3.65374966,1.5849254353753381,-0.05473056218081608
3.65474966,1.5854116157653908,-0.05512887844406695
3.65574966,1.5859050734882827,-0.05547412437277296
3.65674966,1.5865093750394386,-0.05564309171641405
3.65774966,1.5870504065656745,-0.055865293217837404
3.65874966,1.5876346066967795,-0.05595043469352104
3.65974966,1.5878073866249793,-0.056634271249070854
3.66074966,1.5883132888805012,-0.0568251343513648
3.66174966,1.5890038097066672,-0.05695493864761381
3.66274966,1.5894753523059675,-0.05746118674877585
3.66374966,1.5900715274206285,-0.05781704165144091
3.66474966,1.590467852548391,-0.05809460402387874
3.66574966,1.590910559784653,-0.05834523485876139
3.66674966,1.5913317926781771,-0.05878489066374214
3.66774966,1.5917851856534124,-0.059029928621339364
3.66874966,1.5923893390132104,-0.05909287045477638
3.66974966,1.5927906325982486,-0.05948314867264051
3.67074966,1.5930699190580766,-0.06002340562449978
3.67174966,1.5935487121796577,-0.06038415295427282
3.67274966,1.593958636361611,-0.06061432521510657
3.67374966,1.5943568700906952,-0.06103474231552173
3.67474966,1.59495309040893,-0.06124695794303397
3.67574966,1.5953606517336867,-0.06142117287090397
3.67674966,1.5955792903198924,-0.062037113737319544
3.67774966,1.5960791485322665,-0.06244562447749648
3.67874966,1.596557711146237,-0.062795567067171
3.67974966,1.5970243980010732,-0.0631209000037433
3.68074966,1.5973960402708731,-0.06343503924725624
3.68174966,1.597719100033244,-0.06390365002335112
3.68274966,1.5982144183076321,-0.06417462931438625
3.68374966,1.5986785105833146,-0.0646282111279659
3.68474966,1.5991144986350292,-0.06490033289156348
3.68574966,1.5994029628240414,-0.0652887111194989
3.68674966,1.599797283747266,-0.065701924876248
3.68774966,1.6002011886975247,-0.06602485159518433
3.68874966,1.60063875290151,-0.0662450474201472
3.68974966,1.6011835158203818,-0.06638428873388817
3.69074966,1.6015834175955124,-0.06664047457045531
3.69174966,1.6016293652658373,-0.06735814862985985
3.69274966,1.6021954375887923,-0.06763992268552106
3.69374966,1.6025054127430256,-0.06810717835485143
3.69474966,1.6029706731436308,-0.0684327161502386
3.69574966,1.6033525902507306,-0.06882588014593558
3.69674966,1.6038053302119784,-0.06906541508972355
3.69774966,1.604190516974123,-0.06934631128687828
3.69874966,1.6046333547012397,-0.06967089717175193
3.69974966,1.6050958140533618,-0.07018204257612733
3.70074966,1.6054895439067844,-0.0704429483454575
3.70174966,1.6060518002155968,-0.07074726664346409
3.70274966,1.6063866232631494,-0.07115311965219312
3.70374966,1.6066987664638746,-0.07146420379330876
3.70474966,1.6070547548997238,-0.07178043668014852
3.70574966,1.6074592419719396,-0.07213971689177025
3.70674966,1.607945569008344,-0.07250883150341979
3.70774966,1.6083307622513152,-0.07288501661360675
3.70874966,1.6088604409136527,-0.07324560532423294
3.70974966,1.6093201615139723,-0.07346568059192408
3.71074966,1.6096746199088772,-0.07395978001554364
3.71174966,1.6101866305470045,-0.07424788539592621
3.71274966,1.6107782110138842,-0.07436478967996492
3.71374966,1.6110305564909868,-0.07488293543772649
3.71474966,1.6116313710688572,-0.0751369185059385
3.71574966,1.6121050416349525,-0.07556289730811531
3.71674966,1.6125281873329993,-0.07579764241953223
3.71774966,1.6129824621885702,-0.07604219748672462
3.71874966,1.6135245765537853,-0.07649163393692704
3.71974966,1.6139684314965572,-0.07668629766435354
3.72074966,1.6145422733702792,-0.0769168303327445
3.72174966,1.6150086656735017,-0.0773601688597703
3.72274966,1.6155252304835466,-0.07770519513646143
3.72374966,1.616101429885152,-0.0779913706486263
3.72474966,1.616768645218547,-0.07805130092771671
3.72574966,1.617147063814503,-0.07860653115145963
3.72674966,1.617693540096631,-0.07892296047333248
3.72774966,1.6182220603541706,-0.07932696128616527
3.72874966,1.6187431638027385,-0.079614819381338
3.72974966,1.6193617831461087,-0.07968212674130705
3.73074966,1.6197294208575386,-0.08000789359243567
3.73174966,1.6203083067851038,-0.08024387252874772
3.73274966,1.6208211661396328,-0.08048923784315892
3.73374966,1.6215185293132277,-0.08081357623872328
3.73474966,1.6221486716899791,-0.08114100866977064
3.73574966,1.622704070101925,-0.08132595688554922
3.73674966,1.6232016220559324,-0.08168450739659999
3.73774966,1.6238695989298595,-0.08196825575221792
3.73874966,1.6243422243659102,-0.08227409133138802
3.73974966,1.6250531029998165,-0.08248022315468244
3.74074966,1.6256772485280775,-0.08281093150725223
3.74174966,1.6265281090835846,-0.08277402585957959
3.74274966,1.6269260656268885,-0.08333148013149709
3.74374966,1.6275741857866564,-0.08347395598715511
3.74474966,1.6282120488778096,-0.08367306392100905
3.74574966,1.62889799613236,-0.08390849494831559
3.74674966,1.6295711683174363,-0.08417005728020094
3.74774966,1.6303024881546557,-0.08433356813802471
3.74874966,1.6308783458928773,-0.08463918322115291
3.74974966,1.6316503621112084,-0.08482197770904153
3.75074966,1.632281975356996,-0.08499036755282077
3.75174966,1.6329632485980419,-0.08533556341387985
3.75274966,1.6335742296992342,-0.0855786563695965
3.75374966,1.6344510339179432,-0.0854368119597826
3.75474966,1.6350571153732345,-0.08581320622111191
3.75574966,1.6357067972392205,-0.08612482587464193
3.75674966,1.6365122393756875,-0.08636850573038195
3.75774966,1.637257705449723,-0.08657693022962527
3.75874966,1.6379190643367838,-0.08679736492047252
3.75974966,1.638819193421224,-0.08663354235331132
3.76074966,1.6394913461214864,-0.086802486663571
3.76174966,1.639991845445017,-0.08728291549658557
3.76274966,1.6407601338215085,-0.08750640980541925
3.76374966,1.6415240623011367,-0.08757420966317352
3.76474966,1.6422308633197626,-0.08778912173864219
3.76574966,1.6430171658722534,-0.08792887079523924
3.76674966,1.6437559848297953,-0.08819451102582705
3.76774966,1.6445337747138598,-0.08826318173497016
3.76874966,1.6452609598547956,-0.08856641374525179
3.76974966,1.64609082645842,-0.08854763682462241
3.77074966,1.6468111229859663,-0.08866257251279411
3.77174966,1.6476355911192673,-0.08880455736665355
3.77274966,1.6486366405242594,-0.08872759122220816
3.77374966,1.6491441503860957,-0.08919700856504713
3.77474966,1.6498550804722274,-0.08921667023989262
3.77574966,1.6506556560505241,-0.08934014450687254
3.77674966,1.6514089557264604,-0.08944926714702826
3.77774966,1.6520909336574268,-0.08960364460000964
3.77874966,1.652891236186299,-0.0896497739188522
3.77974966,1.6535987457731804,-0.08974685645970329
3.78074966,1.6543775112753811,-0.08983634929884261
3.78174966,1.6552951037386743,-0.08978294620375009
3.78274966,1.6558761395986816,-0.0901759316810487
3.78374966,1.6569281886529612,-0.08985177250664438
3.78474966,1.657344281898339,-0.09036609275874732
3.78574966,1.6581859019315472,-0.09014536402475219
3.78674966,1.6589033159660145,-0.09029349877094694
3.78774966,1.659784109568878,-0.09028030941388697
3.78874966,1.6604834708984477,-0.09028047081021247
3.78974966,1.6611807179884706,-0.0902113119722603
3.79074966,1.6618592433404755,-0.09034100451915417
3.79174966,1.6626186800099287,-0.09041770681603062
3.79274966,1.6633790025659492,-0.09037369809278414
3.79374966,1.6641408775015554,-0.09029535477432304
3.79474966,1.664826668367347,-0.09039092095290382
3.79574966,1.6655156333945929,-0.09031822248266937
3.79674966,1.6661657238926493,-0.09021653693398052
3.79774966,1.666866899151695,-0.09016903206812465
3.79874966,1.6675033174513059,-0.09022236865709687
3.79974966,1.668253664052738,-0.09023820388778273
3.80074966,1.668948749932264,-0.09038620807939737
3.80174966,1.6696765433738086,-0.0902659304279315
3.80274966,1.6703587482023206,-0.09025472494300368
3.80374966,1.6709191093656697,-0.09023948103167374
3.80474966,1.6715781708490718,-0.09002840230810641
3.80574966,1.6722244501052583,-0.08997894999741533
3.80674966,1.6731576423861099,-0.08956587835805997
3.80774966,1.6735735766852466,-0.08980342470467968
3.80874966,1.674151208654263,-0.0896554650530926
3.80974966,1.674778180220267,-0.0896488130738626
3.81074966,1.675374165579919,-0.08954741841012762
3.81174966,1.6759284345041274,-0.08924005170668145
3.81274966,1.6763634780414831,-0.08916783839779252
3.81374966,1.67714662066155,-0.08878780746157316
3.81474966,1.6775928749846258,-0.08890410166871361
3.81574966,1.6782280480244243,-0.08860837654255518
3.81674966,1.6786758212592314,-0.08839138955278156
3.81774966,1.6792648231941656,-0.08808249419341499
3.81874966,1.679806151302315,-0.0876869419443994
3.81974966,1.6803293104776107,-0.0874878334878191
3.82074966,1.6807681396704286,-0.08734332695218013
3.82174966,1.6812530546630042,-0.08712689595383967
3.82274966,1.6817737341938783,-0.08698047724246481
3.82374966,1.6822419603142418,-0.08674449993716589
3.82474966,1.6826324283887195,-0.08646024826114392
3.82574966,1.6831653450653388,-0.08618977359086705
3.82674966,1.6835813872105398,-0.08588512089105012
3.82774966,1.684018267777152,-0.08557885113930278
3.82874966,1.6843961956828062,-0.08527761910005507
3.82974966,1.6847004721364134,-0.0849594599635295
3.83074966,1.685119121793455,-0.08470338542578357
3.83174966,1.6856055796050275,-0.08420719276480791
3.83274966,1.685838215924303,-0.08402971346352324
3.83374966,1.686227984866783,-0.08347147712882866
3.83474966,1.6865546654493486,-0.08328722631822402
3.83574966,1.6867621794702683,-0.0830052719625277
3.83674966,1.6873836511864506,-0.08230349183468479
3.83774966,1.6876179149903476,-0.08222166782991476
3.83874966,1.6878919945427904,-0.08194453768130538
3.83974966,1.688203134813931,-0.08158996709943477
3.84074966,1.6884592238507599,-0.08105600477405567
3.84174966,1.688621468856116,-0.08067480664651222
3.84274966,1.6888402836478904,-0.08022948916490345
3.84374966,1.6890345022624738,-0.07980113722925627
3.84474966,1.6892070729459483,-0.07935105292147429
3.84574966,1.689364352111672,-0.07909601047458026
3.84674966,1.6896028483665806,-0.07865659026409935
3.84774966,1.689753099385741,-0.0782124927330789
3.84874966,1.6898791743896178,-0.0776887958033943
3.84974966,1.6901062243012936,-0.07717841072163864
3.85074966,1.6903008844543057,-0.07661413642132545
3.85174966,1.6903479813944184,-0.07613003594690562
3.85274966,1.690491230410017,-0.07560435963661384
3.85374966,1.6905867235147531,-0.07501367854558193
3.85474966,1.690882507056137,-0.0743146061744988
3.85574966,1.6907693391678444,-0.07408948449557132
3.85674966,1.690738693843683,-0.07376348163194005
3.85774966,1.6910769131494419,-0.07283921359275652
3.85874966,1.6908436740233086,-0.07282276670317879
3.85974966,1.6910218442605272,-0.0721900026176424
3.86074966,1.691052734774537,-0.07153239281525346
3.86174966,1.6910921825228475,-0.07099253104762736
3.86274966,1.6910530884980597,-0.0704592290481657
3.86374966,1.6910215299090376,-0.06978584469992033
3.86474966,1.691126466229561,-0.06903514687852608
3.86574966,1.691086705527263,-0.06842506947893141
3.86674966,1.690988063665662,-0.06789132460280821
3.86774966,1.691162248541892,-0.06702587846545728
3.86874966,1.691048241846717,-0.06657351218625278
3.86974966,1.6910329373111634,-0.06606125106015855
3.87074966,1.6908923858959255,-0.06543649464795963
3.87174966,1.6907923408162373,-0.06478303390591104
3.87274966,1.690736399135652,-0.06400371125675354
3.87374966,1.690688024881863,-0.06343024334359476
3.87474966,1.690566661669498,-0.06263247917338828
3.87574966,1.690448161128055,-0.061727115397298755
3.87674966,1.690364867082679,-0.06112538602872366
3.87774966,1.6903387818702642,-0.06034033945264803
3.87874966,1.6903050508301234,-0.05952423069785081
3.87974966,1.6901395683140494,-0.058748785655595985
3.88074966,1.6900624161788482,-0.05815299063923238
3.88174966,1.6899471381583993,-0.05724273577671877
3.88274966,1.689767014774929,-0.05643114553066751
3.88374966,1.689653902955164,-0.05550975077094337
3.88474966,1.6897755552458908,-0.054277597480262965
3.88574966,1.6893910022820815,-0.05366182155392771
3.88674966,1.6892043980951017,-0.05269936173625359
3.88774966,1.68916208811749,-0.05173910680979178
3.88874966,1.6888273614409777,-0.050976583564556935
3.88974966,1.6887823408812996,-0.050105138054031995
3.89074966,1.6884716770317703,-0.04909915671496129
3.89174966,1.6882445341924526,-0.04817920568960661
3.89274966,1.688041242334684,-0.04724974887749754
3.89374966,1.6879976971150676,-0.046114062634023824
3.89474966,1.6878310570916988,-0.04497705142891903
3.89574966,1.6875698504227263,-0.044037125406772896
3.89674966,1.6873705064469584,-0.042912804945935926
3.89774966,1.687343232832473,-0.04166782820489625
3.89874966,1.6870368452079407,-0.04076556704043308
3.89974966,1.6868024478218402,-0.03950425908817453
3.90074966,1.6866857365040349,-0.03835008645350008
3.90174966,1.6863924405099102,-0.037279471717964856
3.90274966,1.6865968768732142,-0.03605336453785288
3.90374966,1.6860075167909683,-0.035276019635406185
3.90474966,1.6857915195013022,-0.03388182403057214
3.90574966,1.6856306474226428,-0.03264044608518969
3.90674966,1.6853709908057204,-0.03134980574934403
3.90774966,1.6852833433367322,-0.029824688745077994
3.90874966,1.6851487111346506,-0.028379972836648244
3.90974966,1.6847530971134632,-0.0275029714720562
3.91074966,1.6845399144190474,-0.02611788097415602
3.91174966,1.6843332357688312,-0.024626671426165016
3.91274966,1.6843432252355166,-0.023049309392541194
3.91374966,1.6839562267544979,-0.02198034462104346
3.91474966,1.683630582832874,-0.02079068196812484
3.91574966,1.6834956226689435,-0.01935127375739972
3.91674966,1.6832772846748938,-0.017873419948672108
3.91774966,1.6832303190916595,-0.015810510331978018
3.91874966,1.6826836951669784,-0.014682708413665929
3.91974966,1.6824933741803045,-0.013255022508382338
3.92074966,1.6823027185398067,-0.011637844832005648
3.92174966,1.6819821589752515,-0.010151591331521692
3.92274966,1.6817694968313337,-0.008435280931673918
3.92374966,1.6816253725122594,-0.00669837323748086
3.92474966,1.6815040274727675,-0.005186223825447727
3.92574966,1.6813931108576456,-0.003485864559822531
3.92674966,1.681527416041148,-0.0014860395611148644
3.92774966,1.6807968911249713,-7.770927992998231e-05
3.92874966,1.6805821673330352,0.0016575579447719343
3.92974966,1.6804621861966378,0.0034576743529868936
3.93074966,1.6799755293595735,0.0049485414963609696
3.93174966,1.6797549619929375,0.006744441182546912
3.93274966,1.6795298599169164,0.008522648450181015
3.93374966,1.6795151222689444,0.010538228132748427
3.93474966,1.6793279486894857,0.012310776040149662
3.93574966,1.6792503209111929,0.014087064468913606
3.93674966,1.678879057428151,0.015856056278598436
3.93774966,1.678767844162934,0.0178808081818036
3.93874966,1.6785101788673285,0.01958441109013175
3.93974966,1.6783284314827425,0.02168297072304684
3.94074966,1.6782128246700987,0.023606027145628976
3.94174966,1.677976162822348,0.02560205814646498
3.94274966,1.6776020521995505,0.027592785902386986
3.94374966,1.67730499594564,0.02949693038880501
3.94474966,1.6772740848336278,0.031483075468894
3.94574966,1.6771296327818488,0.03343833647546974
3.94674966,1.6768553838923637,0.0355757225727316
3.94774966,1.6768452217602998,0.038289208897889664
3.94874966,1.6762924457157833,0.04014988313514593
3.94974966,1.6759307064876,0.04186463222480887
3.95074966,1.675725815668778,0.04406802160125384
3.95174966,1.675992100490017,0.04680646867871002
3.95274966,1.675129978965724,0.048315875397682
3.95374966,1.6749063791419267,0.05051116849702585
3.95474966,1.6746953568843908,0.05275845855100972
3.95574966,1.6744532101431193,0.05499004073094344
3.95674966,1.67415260169055,0.05707491176700219
3.95774966,1.673995339482461,0.059215730829223115
3.95874966,1.67374597853658,0.0614351125307709
3.95974966,1.673382833412953,0.06357655150601337
3.96074966,1.6731638296754374,0.06586939577113055
3.96174966,1.6729825125940063,0.06809127910752388
3.96274966,1.6729884150768004,0.07034057308601055
3.96374966,1.672805967807544,0.07238124916960932
3.96474966,1.6725285601046167,0.07456313969672068
3.96574966,1.6724802646871395,0.07692019646992608
3.96674966,1.6719551311307823,0.07914383642751975
3.96774966,1.6718659271525362,0.08156326716507636
3.96874966,1.6715303767261556,0.08346533278033373
3.96974966,1.671306491762938,0.08594311508286082
3.97074966,1.6709226579551553,0.08833567481185417
3.97174966,1.6706913614547927,0.09077737314082329
3.97274966,1.6704724042203134,0.09296280390627647
3.97374966,1.6704373023800316,0.0954679281802528
3.97474966,1.6699539910579484,0.0976351345579598
3.97574966,1.6698153999680927,0.10018549528307437
3.97674966,1.6693538446856602,0.10263921514881436
3.97774966,1.6692565075775267,0.10529804184221597
3.97874966,1.668716430536666,0.10746290015285179
3.97974966,1.6686432195664538,0.10967231901534044
3.98074966,1.6682480999142606,0.11202089988832463
3.98174966,1.6681446329953067,0.11434867644366946
3.98274966,1.6675220378929807,0.11652358421139179
3.98374966,1.667149865962806,0.11907316780059214
3.98474966,1.6670565194001437,0.12181087628948077
3.98574966,1.6664471434587462,0.12388484177358866
3.98674966,1.6660529924812968,0.12629011834631312
3.98774966,1.6657887426715816,0.12857508950603477
3.98874966,1.6655003067953535,0.13089505789388078
3.98974966,1.6651170575988279,0.13333154963008087
3.99074966,1.664841599079146,0.13628024142773365
3.99174966,1.6643202123035432,0.13828768081095222
3.99274966,1.6639902179363315,0.14066805794374698
3.99374966,1.6635649476293268,0.14310910106100524
3.99474966,1.6631288459245173,0.1456771579233816
3.99574966,1.66306426650309,0.14839777702726914
3.99674966,1.6621798039308306,0.15064434350166042
3.99774966,1.6618041046361771,0.15318556155759971
3.99874966,1.6612543628710112,0.1557414435852164
3.99974966,1.660726029592639,0.15816385591202156
4.00074966,1.6603364831969996,0.1607888370065294
4.00174966,1.6597276955433236,0.16332698450894026
4.00274966,1.659311365946763,0.16580952281814115
4.00374966,1.6588239981033903,0.16847351705567373
4.00474966,1.6584064914322791,0.17079269766542307
4.00574966,1.6581024046525765,0.1733322216671628
4.00674966,1.657514141659284,0.17593128338942354
4.00774966,1.6568336339373728,0.17835499045411685
4.00874966,1.6561600790818554,0.1808205103858995
4.00974966,1.6554474591667396,0.18348472686679704
4.01074966,1.654877680106631,0.18594118690652958
4.01174966,1.6544605982877036,0.1885265277272233
4.01274966,1.6536853848745368,0.19096994142702065
4.01374966,1.653166192867749,0.1938022403908371
4.01474966,1.6525259062595254,0.19619602976955478
4.01574966,1.6523112787053855,0.19917301066798457
4.01674966,1.651439066258349,0.20135221734007605
4.01774966,1.6509706192858837,0.20388529421649873
4.01874966,1.6504365032415271,0.20665849570856382
4.01974966,1.6498244942700637,0.2089831510857378
4.02074966,1.649206383477926,0.2115267464995606
4.02174966,1.6486912668738558,0.21408595979820003
4.02274966,1.648026436681931,0.21660776912563434
4.02374966,1.6473360403724773,0.2192510714780366
4.02474966,1.6469938737274978,0.22163171969613246
4.02574966,1.6461924426783556,0.22399740192976483
4.02674966,1.645790808282873,0.22644400154366928
4.02774966,1.6453328484619458,0.22907940452066933
4.02874966,1.6446241197520148,0.23158917169621798
4.02974966,1.6443351755745534,0.23445070780622496
4.03074966,1.6434778462025916,0.23660334089333176
4.03174966,1.6430065054964251,0.23913010592316233
4.03274966,1.6423387619540786,0.24157701546565868
4.03374966,1.6418787710672529,0.2441054215705498
4.03474966,1.6410990496852949,0.24670527284309654
4.03574966,1.640569259163531,0.24926333809921905
4.03674966,1.639961412381618,0.25175574732308853
4.03774966,1.6394700941798679,0.25429751318892485
4.03874966,1.6389178233015629,0.2568769414377158
4.03974966,1.638503644775143,0.2594646142150371
4.04074966,1.6377931397537617,0.2619851674101294
4.04174966,1.6374287948194388,0.2646792118539004
4.04274966,1.6367604072452635,0.2669405269362265
4.04374966,1.6361926157707385,0.2694598729476418
4.04474966,1.6357677200308023,0.27170612864593824
4.04574966,1.6353735133448961,0.27423756799497684
4.04674966,1.6346815499081107,0.2766976388714102
4.04774966,1.6344694947112393,0.2793137405494821
4.04874966,1.6339822466537495,0.28165384961969764
4.04974966,1.6336242354425394,0.2841058912493026
4.05074966,1.633320056724498,0.2864818535243253
4.05174966,1.6330711435853056,0.2890017170472959
4.05274966,1.6326168257543217,0.2913789544586374
4.05374966,1.6323277986982199,0.2937890757044105
4.05474966,1.6319860028948254,0.29636026167065654
4.05574966,1.6315640936869988,0.29894330540453584
4.05674966,1.6313607533899228,0.30123740764276713
4.05774966,1.6312550322102815,0.30391856299320325
4.05874966,1.6310503118532766,0.30616421020818146
4.05974966,1.6306245930622227,0.3085689619884813
4.06074966,1.6304639085759207,0.3110104533833273
4.06174966,1.6302136451717557,0.31340754620802813
4.06274966,1.630070532846644,0.31567375168939094
4.06374966,1.6299762646100453,0.31823128645136106
4.06474966,1.6298365781700925,0.32065349726025444
4.06574966,1.62958460767004,0.3228427108173604
4.06674966,1.6295222342473543,0.3251859469261196
4.06774966,1.629488410399447,0.32759538320430803
4.06874966,1.6297769323673221,0.33027371260657296
4.06974966,1.6294803301063636,0.3321774471253171
4.07074966,1.62946780825257,0.3347059176957795
4.07174966,1.6293636411922618,0.33711879428958236
4.07274966,1.6293809551364438,0.33937774767469225
4.07374966,1.6295944963868159,0.3416623241781209
4.07474966,1.629703532908141,0.3439191889118736
4.07574966,1.6297202591171853,0.34630374439528633
4.07674966,1.6299086511387681,0.34856266306076106
4.07774966,1.6300146652145007,0.35079878982167595
4.07874966,1.6303016296896085,0.3531121735335588
4.07974966,1.6303844223138642,0.3554086620260035
4.08074966,1.6306298595813555,0.3577172909856667
4.08174966,1.6309442385708761,0.35999666339453945
4.08274966,1.6312315501576649,0.36212952777713414
4.08374966,1.6316761973107,0.36439788401624956
4.08474966,1.6318593787667046,0.36652024971613245
4.08574966,1.6322057543168371,0.3685202902347768
4.08674966,1.6327847362794363,0.37098620170418595
4.08774966,1.6329258626187833,0.37289231303642956
4.08874966,1.6334465075641578,0.37491240248992425
4.08974966,1.6339442223543272,0.37726279060465134
4.09074966,1.6346760761656398,0.37925479015679114
4.09174966,1.6352623214441686,0.3810739167924834
4.09274966,1.6357968873183828,0.383257211675202
